image,path,label,old_path,segment
HerbaceousVegetation_2934.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2934.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2934.jpg,train
HerbaceousVegetation_1012.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_1012.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1012.jpg,train
HerbaceousVegetation_509.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_509.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_509.jpg,train
HerbaceousVegetation_1534.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_1534.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1534.jpg,train
HerbaceousVegetation_109.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_109.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_109.jpg,train
HerbaceousVegetation_2614.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2614.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2614.jpg,train
HerbaceousVegetation_1758.jpg,../euroSAT_dataset/test/HerbaceousVegetation/HerbaceousVegetation_1758.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1758.jpg,test
HerbaceousVegetation_561.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_561.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_561.jpg,train
HerbaceousVegetation_878.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_878.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_878.jpg,train
HerbaceousVegetation_2785.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2785.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2785.jpg,train
HerbaceousVegetation_1150.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_1150.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1150.jpg,train
HerbaceousVegetation_1853.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_1853.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1853.jpg,train
HerbaceousVegetation_1603.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_1603.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1603.jpg,train
HerbaceousVegetation_1592.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_1592.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1592.jpg,train
HerbaceousVegetation_2555.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2555.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2555.jpg,train
HerbaceousVegetation_2854.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2854.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2854.jpg,train
HerbaceousVegetation_925.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_925.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_925.jpg,train
HerbaceousVegetation_1339.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_1339.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1339.jpg,train
HerbaceousVegetation_617.jpg,../euroSAT_dataset/test/HerbaceousVegetation/HerbaceousVegetation_617.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_617.jpg,test
HerbaceousVegetation_2238.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2238.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2238.jpg,train
HerbaceousVegetation_2797.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2797.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2797.jpg,train
HerbaceousVegetation_1796.jpg,../euroSAT_dataset/test/HerbaceousVegetation/HerbaceousVegetation_1796.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1796.jpg,test
HerbaceousVegetation_2329.jpg,../euroSAT_dataset/test/HerbaceousVegetation/HerbaceousVegetation_2329.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2329.jpg,test
HerbaceousVegetation_2781.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2781.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2781.jpg,train
HerbaceousVegetation_1248.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_1248.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1248.jpg,train
HerbaceousVegetation_2692.jpg,../euroSAT_dataset/test/HerbaceousVegetation/HerbaceousVegetation_2692.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2692.jpg,test
HerbaceousVegetation_69.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_69.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_69.jpg,train
HerbaceousVegetation_1554.jpg,../euroSAT_dataset/test/HerbaceousVegetation/HerbaceousVegetation_1554.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1554.jpg,test
HerbaceousVegetation_235.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_235.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_235.jpg,train
HerbaceousVegetation_62.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_62.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_62.jpg,train
HerbaceousVegetation_2814.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2814.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2814.jpg,train
HerbaceousVegetation_1782.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_1782.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1782.jpg,train
HerbaceousVegetation_1807.jpg,../euroSAT_dataset/test/HerbaceousVegetation/HerbaceousVegetation_1807.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1807.jpg,test
HerbaceousVegetation_2485.jpg,../euroSAT_dataset/test/HerbaceousVegetation/HerbaceousVegetation_2485.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2485.jpg,test
HerbaceousVegetation_1509.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_1509.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1509.jpg,train
HerbaceousVegetation_2505.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2505.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2505.jpg,train
HerbaceousVegetation_2106.jpg,../euroSAT_dataset/test/HerbaceousVegetation/HerbaceousVegetation_2106.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2106.jpg,test
HerbaceousVegetation_2867.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2867.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2867.jpg,train
HerbaceousVegetation_1970.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_1970.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1970.jpg,train
HerbaceousVegetation_2406.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2406.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2406.jpg,train
HerbaceousVegetation_2558.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2558.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2558.jpg,train
HerbaceousVegetation_2363.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2363.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2363.jpg,train
HerbaceousVegetation_1003.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_1003.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1003.jpg,train
HerbaceousVegetation_2722.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2722.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2722.jpg,train
HerbaceousVegetation_2717.jpg,../euroSAT_dataset/test/HerbaceousVegetation/HerbaceousVegetation_2717.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2717.jpg,test
HerbaceousVegetation_2577.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2577.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2577.jpg,train
HerbaceousVegetation_623.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_623.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_623.jpg,train
HerbaceousVegetation_1136.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_1136.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1136.jpg,train
HerbaceousVegetation_2723.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2723.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2723.jpg,train
HerbaceousVegetation_2288.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2288.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2288.jpg,train
HerbaceousVegetation_2917.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2917.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2917.jpg,train
HerbaceousVegetation_1921.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_1921.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1921.jpg,train
HerbaceousVegetation_910.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_910.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_910.jpg,train
HerbaceousVegetation_1896.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_1896.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1896.jpg,train
HerbaceousVegetation_1471.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_1471.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1471.jpg,train
HerbaceousVegetation_350.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_350.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_350.jpg,train
HerbaceousVegetation_1693.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_1693.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1693.jpg,train
HerbaceousVegetation_2249.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2249.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2249.jpg,train
HerbaceousVegetation_2173.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2173.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2173.jpg,train
HerbaceousVegetation_105.jpg,../euroSAT_dataset/test/HerbaceousVegetation/HerbaceousVegetation_105.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_105.jpg,test
HerbaceousVegetation_2524.jpg,../euroSAT_dataset/test/HerbaceousVegetation/HerbaceousVegetation_2524.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2524.jpg,test
HerbaceousVegetation_2020.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2020.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2020.jpg,train
HerbaceousVegetation_1068.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_1068.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1068.jpg,train
HerbaceousVegetation_751.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_751.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_751.jpg,train
HerbaceousVegetation_7.jpg,../euroSAT_dataset/test/HerbaceousVegetation/HerbaceousVegetation_7.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_7.jpg,test
HerbaceousVegetation_595.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_595.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_595.jpg,train
HerbaceousVegetation_2868.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2868.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2868.jpg,train
HerbaceousVegetation_1352.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_1352.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1352.jpg,train
HerbaceousVegetation_748.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_748.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_748.jpg,train
HerbaceousVegetation_1541.jpg,../euroSAT_dataset/test/HerbaceousVegetation/HerbaceousVegetation_1541.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1541.jpg,test
HerbaceousVegetation_2057.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2057.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2057.jpg,train
HerbaceousVegetation_2874.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2874.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2874.jpg,train
HerbaceousVegetation_435.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_435.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_435.jpg,train
HerbaceousVegetation_914.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_914.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_914.jpg,train
HerbaceousVegetation_370.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_370.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_370.jpg,train
HerbaceousVegetation_2560.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2560.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2560.jpg,train
HerbaceousVegetation_160.jpg,../euroSAT_dataset/test/HerbaceousVegetation/HerbaceousVegetation_160.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_160.jpg,test
HerbaceousVegetation_727.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_727.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_727.jpg,train
HerbaceousVegetation_564.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_564.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_564.jpg,train
HerbaceousVegetation_1559.jpg,../euroSAT_dataset/test/HerbaceousVegetation/HerbaceousVegetation_1559.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1559.jpg,test
HerbaceousVegetation_469.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_469.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_469.jpg,train
HerbaceousVegetation_579.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_579.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_579.jpg,train
HerbaceousVegetation_1678.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_1678.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1678.jpg,train
HerbaceousVegetation_2645.jpg,../euroSAT_dataset/test/HerbaceousVegetation/HerbaceousVegetation_2645.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2645.jpg,test
HerbaceousVegetation_643.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_643.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_643.jpg,train
HerbaceousVegetation_1461.jpg,../euroSAT_dataset/test/HerbaceousVegetation/HerbaceousVegetation_1461.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1461.jpg,test
HerbaceousVegetation_2482.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2482.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2482.jpg,train
HerbaceousVegetation_2069.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2069.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2069.jpg,train
HerbaceousVegetation_2389.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2389.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2389.jpg,train
HerbaceousVegetation_273.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_273.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_273.jpg,train
HerbaceousVegetation_355.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_355.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_355.jpg,train
HerbaceousVegetation_2856.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2856.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2856.jpg,train
HerbaceousVegetation_2242.jpg,../euroSAT_dataset/test/HerbaceousVegetation/HerbaceousVegetation_2242.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2242.jpg,test
HerbaceousVegetation_1226.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_1226.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1226.jpg,train
HerbaceousVegetation_1220.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_1220.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1220.jpg,train
HerbaceousVegetation_739.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_739.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_739.jpg,train
HerbaceousVegetation_270.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_270.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_270.jpg,train
HerbaceousVegetation_1045.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_1045.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1045.jpg,train
HerbaceousVegetation_2801.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2801.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2801.jpg,train
HerbaceousVegetation_1505.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_1505.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1505.jpg,train
HerbaceousVegetation_2223.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2223.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2223.jpg,train
HerbaceousVegetation_2117.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2117.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2117.jpg,train
HerbaceousVegetation_1964.jpg,../euroSAT_dataset/test/HerbaceousVegetation/HerbaceousVegetation_1964.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1964.jpg,test
HerbaceousVegetation_2728.jpg,../euroSAT_dataset/test/HerbaceousVegetation/HerbaceousVegetation_2728.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2728.jpg,test
HerbaceousVegetation_1980.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_1980.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1980.jpg,train
HerbaceousVegetation_1365.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_1365.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1365.jpg,train
HerbaceousVegetation_47.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_47.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_47.jpg,train
HerbaceousVegetation_1601.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_1601.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1601.jpg,train
HerbaceousVegetation_2035.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2035.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2035.jpg,train
HerbaceousVegetation_367.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_367.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_367.jpg,train
HerbaceousVegetation_1401.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_1401.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1401.jpg,train
HerbaceousVegetation_427.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_427.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_427.jpg,train
HerbaceousVegetation_550.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_550.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_550.jpg,train
HerbaceousVegetation_1074.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_1074.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1074.jpg,train
HerbaceousVegetation_1722.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_1722.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1722.jpg,train
HerbaceousVegetation_1803.jpg,../euroSAT_dataset/test/HerbaceousVegetation/HerbaceousVegetation_1803.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1803.jpg,test
HerbaceousVegetation_789.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_789.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_789.jpg,train
HerbaceousVegetation_1055.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_1055.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_1055.jpg,train
HerbaceousVegetation_992.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_992.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_992.jpg,train
HerbaceousVegetation_2039.jpg,../euroSAT_dataset/test/HerbaceousVegetation/HerbaceousVegetation_2039.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2039.jpg,test
HerbaceousVegetation_2458.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2458.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2458.jpg,train
HerbaceousVegetation_122.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_122.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_122.jpg,train
HerbaceousVegetation_2508.jpg,../euroSAT_dataset/test/HerbaceousVegetation/HerbaceousVegetation_2508.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2508.jpg,test
HerbaceousVegetation_2850.jpg,../euroSAT_dataset/train/HerbaceousVegetation/HerbaceousVegetation_2850.jpg,HerbaceousVegetation,../euroSAT_dataset/HerbaceousVegetation/HerbaceousVegetation_2850.jpg,train
