label,geometry
0,POINT (40.10778706300005 35.34421043200007)
0,POINT (40.11334548300005 35.34099811600004)
0,POINT (40.11478684900004 35.34125171400007)
0,POINT (40.11238349800004 35.34451617800005)
0,POINT (40.11253912800004 35.34462057800005)
0,POINT (40.11387327400007 35.34509762400006)
0,POINT (40.11796349300005 35.34696412600005)
0,POINT (40.11484488000008 35.34896152600004)
0,POINT (40.11736043200005 35.34899239000003)
0,POINT (40.11833399000005 35.34871433000006)
1,POINT (40.11798417300002 35.35305627800005)
1,POINT (40.11781226800008 35.35319846300007)
1,POINT (40.11786133000004 35.35325472300008)
1,POINT (40.11798540100006 35.35329192600005)
1,POINT (40.11829541800006 35.35343196900004)
1,POINT (40.11752210600008 35.35463138700004)
1,POINT (40.11761712000003 35.35457201500003)
1,POINT (40.11817971800008 35.35410921100004)
1,POINT (40.11884708600007 35.35619541200003)
1,POINT (40.12464389500008 35.34954844000004)
0,POINT (40.12269573200007 35.34794966600003)
0,POINT (40.12021600300005 35.34917236300004)
0,POINT (40.12248911500006 35.34499842400004)
0,POINT (40.12224610900006 35.34347450400003)
0,POINT (40.12097759500006 35.34299121300006)
1,POINT (40.12003544300006 35.34165037000002)
1,POINT (40.12013795800004 35.34158631100007)
1,POINT (40.12029422100005 35.34161382900004)
1,POINT (40.11442632700005 35.32996045100003)
1,POINT (40.11438107900005 35.33012595700006)
1,POINT (40.11556071000007 35.32848158600007)
1,POINT (40.11589747800008 35.32859227100005)
1,POINT (40.11587698300008 35.32861560000003)
1,POINT (40.11558841800007 35.32900176400005)
0,POINT (40.11726298600007 35.32973558200007)
1,POINT (40.12041696800003 35.33669245800007)
1,POINT (40.12048996100003 35.33665065900004)
1,POINT (40.12047215100006 35.33655505200005)
1,POINT (40.12262287500005 35.34261403300007)
1,POINT (40.12178237900008 35.34179359800004)
0,POINT (40.12517975400004 35.34408879000006)
0,POINT (40.12494913800003 35.34770943900003)
1,POINT (40.13618234600006 35.34806095900007)
1,POINT (40.13068695300007 35.33871938800007)
0,POINT (40.12557454900008 35.33811997700008)
0,POINT (40.12631080400007 35.33420778600004)
1,POINT (40.12500460000007 35.33222980000005)
1,POINT (40.12499219800003 35.33231165900003)
1,POINT (40.12487359300007 35.33253812600003)
1,POINT (40.12494274500006 35.33247633600007)
1,POINT (40.12502625600007 35.33246131200008)
0,POINT (40.12226855600005 35.33115228900004)
1,POINT (40.13020531300003 35.32949565800004)
1,POINT (40.13039137300007 35.33026679300008)
0,POINT (40.12916103500004 35.32956428000006)
0,POINT (40.12967001300007 35.32923965400005)
0,POINT (40.13062272500008 35.33045260200004)
0,POINT (40.13076086700005 35.33033554800005)
0,POINT (40.12875110600004 35.32982427400003)
0,POINT (40.13073603400005 35.33001301000007)
0,POINT (40.12834869700004 35.33090166000005)
0,POINT (40.13090180100005 35.32990942700008)
0,POINT (40.12963920800007 35.33069838300003)
0,POINT (40.12668754900005 35.33098945900008)
0,POINT (40.12923793400006 35.33072631700003)
0,POINT (40.12864150900003 35.33117967700008)
0,POINT (40.12978294800007 35.32980952200006)
0,POINT (40.12875027100006 35.33135373200003)
1,POINT (40.13224913600004 35.33013885600008)
1,POINT (40.13214656700006 35.33021447300007)
0,POINT (40.13062532200007 35.33100754900005)
0,POINT (40.12900876200007 35.33184481800004)
0,POINT (40.12933154900003 35.33285320600004)
0,POINT (40.13284291900004 35.33207274900008)
0,POINT (40.13015960300004 35.33331153500006)
0,POINT (40.13011055400005 35.33344206400005)
0,POINT (40.13276170700004 35.33271125300007)
0,POINT (40.13298652000003 35.33265913000002)
1,POINT (40.13233311700003 35.33311352000004)
0,POINT (40.13368184500007 35.33442969300006)
0,POINT (40.13291315500004 35.33431842500005)
0,POINT (40.13381940400006 35.33316822200004)
0,POINT (40.13237838600003 35.33456893100004)
0,POINT (40.13441370000004 35.33435084700005)
0,POINT (40.13181256100006 35.33467193700005)
0,POINT (40.13270095100006 35.33614898900004)
1,POINT (40.13554689000006 35.33715002100007)
0,POINT (40.13378784100007 35.33831257200006)
0,POINT (40.13632239000003 35.33717823100005)
0,POINT (40.13542607600004 35.33833379100003)
1,POINT (40.13686060600003 35.33793679900003)
0,POINT (40.13760485000006 35.34095987100005)
0,POINT (40.13783479000006 35.34146925200002)
1,POINT (40.13824060000007 35.34095060700002)
1,POINT (40.13629303100004 35.34375414300007)
0,POINT (40.13833172600005 35.34138538400003)
1,POINT (40.13732916000004 35.34221545800006)
1,POINT (40.13758111100003 35.34369452300007)
0,POINT (40.14088000000004 35.34401875000003)
1,POINT (40.14067385300007 35.34386713200007)
1,POINT (40.14025433400008 35.34696434100005)
1,POINT (40.14417882300006 35.34504986500008)
1,POINT (40.14476172500008 35.34517734600007)
1,POINT (40.14541221800005 35.34261576200004)
0,POINT (40.14264605900007 35.34347606000006)
0,POINT (40.14127421800004 35.34190158000007)
0,POINT (40.14238191600003 35.33886991000003)
0,POINT (40.14165989700007 35.33878710200003)
1,POINT (40.14148208600005 35.33844106700008)
0,POINT (40.13964481500005 35.33977351500005)
1,POINT (40.13923972100008 35.34002280400006)
0,POINT (40.14042980700003 35.33911781100005)
1,POINT (40.13892933100004 35.33939082500007)
0,POINT (40.14252905100005 35.33791453000003)
0,POINT (40.14114237500007 35.33745477800005)
1,POINT (40.14177972900006 35.33647675800006)
0,POINT (40.14237322200006 35.33642443400004)
0,POINT (40.14241741500007 35.33651974900005)
1,POINT (40.13815486400006 35.33828052200005)
0,POINT (40.13804779700007 35.33844730500005)
0,POINT (40.14065045800004 35.33559168600004)
1,POINT (40.13728413000007 35.33632760900008)
0,POINT (40.13724719200007 35.33620087000003)
1,POINT (40.13694565200007 35.33692326900007)
0,POINT (40.13923204500003 35.33351233200005)
0,POINT (40.13855093900003 35.33478307600006)
1,POINT (40.13747764000004 35.33497739400008)
1,POINT (40.13800801800005 35.33547575300003)
0,POINT (40.13683046400007 35.33531264700008)
1,POINT (40.13880594400007 35.33315625900008)
1,POINT (40.13884291100004 35.33297565500004)
0,POINT (40.13482593300006 35.33425644500005)
0,POINT (40.13754281300004 35.33230905000005)
0,POINT (40.13652244400004 35.33150606600003)
1,POINT (40.13546039000005 35.32963428800008)
0,POINT (40.13594081200006 35.32888462600005)
1,POINT (40.13404254000005 35.32891449100003)
1,POINT (40.13239968100004 35.33033674300003)
0,POINT (40.13250984600006 35.33027942900003)
0,POINT (40.13377718000004 35.32681763300008)
0,POINT (40.13459033400005 35.32781156400006)
1,POINT (40.13390931700008 35.32812954700006)
0,POINT (40.13316687300005 35.32801724600006)
1,POINT (40.13200140600003 35.32784274600004)
0,POINT (40.13215480800005 35.32914589600006)
0,POINT (40.13638696100003 35.32633641300004)
0,POINT (40.13646390100007 35.32640474900006)
0,POINT (40.14043782000005 35.32546575800006)
0,POINT (40.13928958700006 35.33076788800003)
1,POINT (40.14263043100004 35.32938562500004)
0,POINT (40.14391914600003 35.32974477200003)
1,POINT (40.14286383700005 35.33155092500004)
1,POINT (40.14240204900005 35.33270231000006)
0,POINT (40.14261257900006 35.33266662700004)
1,POINT (40.14367716700008 35.33314841300006)
1,POINT (40.14484705300003 35.33325624800005)
0,POINT (40.14556851100008 35.33318891000005)
0,POINT (40.14538129100004 35.33410024800003)
0,POINT (40.14422048200004 35.33565076800005)
1,POINT (40.14327403700003 35.33567037700004)
1,POINT (40.14322939700003 35.33579071700007)
0,POINT (40.14644743000008 35.33444753200007)
1,POINT (40.14286821600007 35.33735516200005)
0,POINT (40.14263086500006 35.33715309300004)
0,POINT (40.14680957600007 35.33571749300006)
0,POINT (40.14674726600003 35.33717393200004)
1,POINT (40.14555546500003 35.33772691300004)
1,POINT (40.14573339100008 35.34073492600004)
1,POINT (40.15116945400007 35.34138517400004)
1,POINT (40.15356377100005 35.33995898700005)
0,POINT (40.15203940500004 35.34152952600004)
1,POINT (40.15491435600006 35.33887159000005)
1,POINT (40.15026207300008 35.33709677000007)
0,POINT (40.15138383000004 35.33468412000008)
1,POINT (40.14887769000006 35.33595423400004)
1,POINT (40.15203577200003 35.33361753100007)
1,POINT (40.15209199400005 35.33368352900004)
0,POINT (40.14430330500005 35.32213012000005)
0,POINT (40.14416704000007 35.32110285100003)
0,POINT (40.14363660300006 35.32123067900005)
0,POINT (40.14274507800008 35.32175745900003)
1,POINT (40.14042479300008 35.32343377500007)
0,POINT (40.14731655100007 35.32180458600004)
0,POINT (40.14593961500003 35.32116475300006)
1,POINT (40.14905840800003 35.32441140400005)
1,POINT (40.15173699000007 35.32379281700003)
0,POINT (40.14811204200004 35.32616242800003)
0,POINT (40.15301338900008 35.32577226000006)
1,POINT (40.15122376800008 35.32687651000003)
0,POINT (40.15202275100006 35.32614577100003)
1,POINT (40.14935087400005 35.32839755000003)
1,POINT (40.15002014100003 35.32912622000003)
1,POINT (40.15446754300007 35.32814990700007)
0,POINT (40.15500665200005 35.33083936200006)
0,POINT (40.15408490700003 35.33032150600008)
0,POINT (40.15347161200003 35.33116418600002)
0,POINT (40.15547935700005 35.33058300200003)
1,POINT (40.15353637900006 35.33308076700007)
1,POINT (40.15670258600005 35.33225901800006)
1,POINT (40.15330426800006 35.33378696800003)
0,POINT (40.15342059500006 35.33390016300007)
0,POINT (40.15599434600006 35.33769999000003)
1,POINT (40.15784864300008 35.33225145400007)
1,POINT (40.15779661900007 35.33233397000004)
1,POINT (40.15994316900003 35.33012959000007)
1,POINT (40.15707987600007 35.32792534400005)
1,POINT (40.15691707200006 35.32803064700005)
0,POINT (40.15546497900004 35.32240850700003)
0,POINT (40.15644829400003 35.32101538100005)
1,POINT (40.15515538700004 35.31962653500005)
1,POINT (40.15528350100004 35.31964292300006)
1,POINT (40.15516986600005 35.31930672900006)
1,POINT (40.15430864400003 35.31986631200004)
1,POINT (40.15399013900003 35.31966527800006)
1,POINT (40.15404260400004 35.31831444800002)
1,POINT (40.15400697000007 35.31824027200003)
1,POINT (40.15432936700006 35.31802452900007)
1,POINT (40.15447867900008 35.31797766300008)
1,POINT (40.15460068100003 35.31811574400007)
1,POINT (40.15490689200004 35.31930317200005)
1,POINT (40.15694101700007 35.31556405400005)
1,POINT (40.15661009600007 35.31580642100005)
1,POINT (40.15643805800005 35.31596136900004)
1,POINT (40.15607943200007 35.31600754100003)
1,POINT (40.15588248500006 35.31647063700007)
1,POINT (40.15582524200005 35.31667642200006)
1,POINT (40.15489157300004 35.31640976700004)
1,POINT (40.15471731700006 35.31745966800003)
1,POINT (40.15377356700003 35.31723968000006)
1,POINT (40.15404048600004 35.31727453600007)
1,POINT (40.15430209200008 35.31711106600005)
1,POINT (40.15753801600005 35.31674091400004)
1,POINT (40.15645406700003 35.31958099200006)
1,POINT (40.15825785200008 35.32318265600003)
0,POINT (40.16297341700005 35.32509136200008)
1,POINT (40.16250640100003 35.31742805700003)
1,POINT (40.16361129500007 35.31485561400007)
0,POINT (40.16174454500003 35.31562670500006)
0,POINT (40.15980467000003 35.31540758200003)
0,POINT (40.16522407000008 35.31247585700004)
1,POINT (40.17422560300002 35.30202935200003)
0,POINT (40.14036385800006 35.32943754200005)
1,POINT (40.14492527900006 35.34292624900007)
1,POINT (40.15255292700004 35.32610281800004)
0,POINT (40.10818230700005 35.35905675900005)
0,POINT (40.10842277400008 35.35824048900002)
0,POINT (40.10688458800007 35.35946873400007)
1,POINT (40.11232287400003 35.35658462800006)
0,POINT (40.11044503900007 35.34426392700004)
1,POINT (40.10918767700008 35.34461471300006)
1,POINT (40.10878362300008 35.34320475200008)
0,POINT (40.11365965500005 35.34045598600005)
0,POINT (40.11328697200003 35.34072393800005)
0,POINT (40.11296348600007 35.34083488500005)
0,POINT (40.11280089400003 35.34122130200006)
0,POINT (40.11260935200005 35.34164889900006)
0,POINT (40.11293086100005 35.34244406100004)
1,POINT (40.11291038700006 35.34224291100003)
0,POINT (40.11233303300003 35.34309820600004)
1,POINT (40.11153563400006 35.34374728900008)
1,POINT (40.11339259200003 35.34405296700004)
0,POINT (40.11298014900007 35.34468947500005)
0,POINT (40.11287609400006 35.34483165500006)
0,POINT (40.11363317200005 35.34717140400005)
0,POINT (40.11470813700004 35.34522655600006)
0,POINT (40.11619410400004 35.34456807900006)
0,POINT (40.11622953800003 35.34661171500005)
0,POINT (40.11776530100008 35.34613957200003)
0,POINT (40.11803127300004 35.34744642500004)
0,POINT (40.11822486600005 35.34731844000004)
0,POINT (40.11686908400003 35.34823577100008)
0,POINT (40.11792709200006 35.34893547300004)
0,POINT (40.11926317300004 35.35598236300007)
0,POINT (40.12307331800002 35.34825293000006)
0,POINT (40.12403952400007 35.34759708600006)
0,POINT (40.12323778600006 35.34764192200004)
0,POINT (40.12334999300003 35.34753377600003)
0,POINT (40.12350614600007 35.34588644500008)
0,POINT (40.12144382600007 35.34816824100005)
0,POINT (40.12340110400004 35.34538352300007)
0,POINT (40.12264587200008 35.34603070400004)
0,POINT (40.12253693000008 35.34611087900004)
0,POINT (40.12234516000007 35.34621342300005)
0,POINT (40.11989932700004 35.34652647500008)
0,POINT (40.12202638300005 35.34350667700005)
0,POINT (40.12115642700007 35.34392927600004)
0,POINT (40.12056035600006 35.34356186000008)
0,POINT (40.12002737000006 35.34424765500006)
0,POINT (40.12098824000003 35.34194017800007)
0,POINT (40.12141421800004 35.34199175800006)
1,POINT (40.12043309000006 35.34199694400007)
0,POINT (40.12092247100003 35.34264459100007)
0,POINT (40.12105827200003 35.34339542000004)
1,POINT (40.12009153900004 35.34219655300006)
0,POINT (40.12032510800003 35.34277374000004)
0,POINT (40.11814805200004 35.34373482100006)
0,POINT (40.11728332300004 35.34368065600006)
1,POINT (40.11879626600006 35.34152765000005)
0,POINT (40.11751490200004 35.34151666200006)
0,POINT (40.11747109500004 35.34181689600007)
0,POINT (40.11638373400007 35.34233747400003)
0,POINT (40.11564393100008 35.34149071700006)
0,POINT (40.11385612400005 35.33095511400006)
0,POINT (40.11838892700007 35.33182803900007)
0,POINT (40.11815531900004 35.33183122600008)
0,POINT (40.12126845700004 35.33324856600007)
0,POINT (40.12172153500006 35.33685284000006)
1,POINT (40.12056239400005 35.34120752300004)
0,POINT (40.12585341000005 35.33918641600008)
0,POINT (40.12640874800007 35.33950844500004)
0,POINT (40.12159415000008 35.34219768300005)
0,POINT (40.12479520500005 35.34165748700008)
0,POINT (40.12297718800005 35.34354671400007)
0,POINT (40.12482174700006 35.34263684400003)
0,POINT (40.12509390400004 35.34218120700007)
0,POINT (40.12620804200003 35.34208472400007)
0,POINT (40.12654981300005 35.34183189500004)
0,POINT (40.12418500300004 35.34449590000003)
0,POINT (40.13088990500006 35.34801199300006)
1,POINT (40.13032577400003 35.35150225600006)
1,POINT (40.13356470200006 35.34948191900003)
0,POINT (40.13105773200004 35.34115684600005)
0,POINT (40.12890773300006 35.34157219600007)
0,POINT (40.12841401600008 35.33675463500003)
0,POINT (40.12859305400008 35.33694975300006)
0,POINT (40.12631955300003 35.33693895000005)
0,POINT (40.12482638900008 35.33699663300007)
0,POINT (40.12608897400003 35.33544454500003)
0,POINT (40.12428806400004 35.33285383500004)
0,POINT (40.13253329700007 35.33086559100008)
0,POINT (40.13231074700008 35.33094321700003)
0,POINT (40.13188664000006 35.33240449100003)
0,POINT (40.13193404200007 35.33272905100006)
0,POINT (40.12995634500004 35.33430096400008)
0,POINT (40.13231144500003 35.33388826100003)
0,POINT (40.13430491300005 35.33388585000006)
0,POINT (40.13516412900003 35.33488493900006)
0,POINT (40.13518870600006 35.33609837100005)
1,POINT (40.13551749500004 35.33599411500006)
1,POINT (40.13189344300008 35.33952360500007)
0,POINT (40.13222057800004 35.33973480800006)
0,POINT (40.13197901400008 35.33950984800003)
0,POINT (40.13182813700007 35.33957525400007)
1,POINT (40.14175058100005 35.34373661000006)
1,POINT (40.14212482500005 35.34393644700003)
0,POINT (40.14267498300006 35.34249760200004)
0,POINT (40.14380249000004 35.34068714700004)
1,POINT (40.14097844200006 35.33918105900005)
0,POINT (40.14189173100004 35.33866458400007)
0,POINT (40.13981236600006 35.33656306000006)
0,POINT (40.13710959300005 35.33751828100003)
0,POINT (40.13951239600004 35.33422064100006)
0,POINT (40.13432911300004 35.33220102000007)
1,POINT (40.13500599400004 35.33056011100007)
0,POINT (40.13423958100003 35.33076796200004)
0,POINT (40.13392573700003 35.33085565100004)
1,POINT (40.13368797700008 35.33029585900005)
0,POINT (40.13531376100008 35.32598029500008)
0,POINT (40.13374535300005 35.32820720500007)
0,POINT (40.13352734600005 35.32833258900007)
0,POINT (40.13999695300004 35.32560907100003)
0,POINT (40.13891639200006 35.32568434200005)
0,POINT (40.13797583000007 35.32602992700004)
0,POINT (40.13974611800006 35.32589591700003)
1,POINT (40.13718129000006 35.32822864600007)
1,POINT (40.13785379100005 35.32816204500006)
1,POINT (40.13787707900008 35.32934792500004)
0,POINT (40.14163495400004 35.32958381700007)
1,POINT (40.14182045500007 35.32963776500003)
1,POINT (40.14098090100003 35.33030694000007)
0,POINT (40.14087078600005 35.33009023400007)
1,POINT (40.14129961300006 35.33025596400006)
1,POINT (40.14149675300007 35.33092426200005)
0,POINT (40.14236395100005 35.32995230000006)
0,POINT (40.14337839400008 35.33165672000007)
1,POINT (40.14318245700008 35.33201407100006)
1,POINT (40.14335009600006 35.33201051300006)
0,POINT (40.14514378000007 35.33183297200003)
0,POINT (40.14434591000003 35.33143524200005)
1,POINT (40.14212199200006 35.33258998500003)
1,POINT (40.14532147600005 35.33197853500008)
1,POINT (40.14349777300004 35.33354818800007)
1,POINT (40.14297302800003 35.33421219500008)
0,POINT (40.14348339400004 35.33443900900005)
0,POINT (40.14245867700004 35.33489861900006)
1,POINT (40.14274228600004 35.33502859800006)
1,POINT (40.14294763400005 35.33574466400006)
1,POINT (40.14644066300008 35.33572451600003)
1,POINT (40.14611873500007 35.33542332100006)
1,POINT (40.14637539000006 35.33542919300004)
1,POINT (40.14628014800007 35.33597660800007)
0,POINT (40.14421247900003 35.33616814400006)
0,POINT (40.14258550200003 35.33705649000007)
1,POINT (40.14365831700007 35.33643671800007)
1,POINT (40.14371970400003 35.33660436200006)
1,POINT (40.14709759000004 35.33553809600005)
0,POINT (40.14697286100005 35.33526908300007)
1,POINT (40.14619105900005 35.33674786700004)
1,POINT (40.14497238200005 35.33726723700005)
1,POINT (40.14374755100005 35.33759167800002)
1,POINT (40.14324554100006 35.33832098800008)
1,POINT (40.14560681500006 35.33722882200004)
0,POINT (40.14734000200008 35.33697547100007)
0,POINT (40.14392505300003 35.33895231200006)
0,POINT (40.14421448400003 35.33886364000006)
0,POINT (40.14505638400004 35.33859363200003)
1,POINT (40.14739291100005 35.33896706300004)
0,POINT (40.14664550000003 35.33968333800004)
0,POINT (40.14755549100005 35.33988292000004)
0,POINT (40.14950010300004 35.34006080800003)
0,POINT (40.14637858900005 35.34181332000003)
1,POINT (40.15063516800006 35.34243461400007)
0,POINT (40.15336128800004 35.34036631400005)
0,POINT (40.15448893700005 35.33880165900007)
1,POINT (40.15242244600006 35.34131082800008)
0,POINT (40.15309334700004 35.33892517800007)
0,POINT (40.14959711400007 35.33758187000007)
0,POINT (40.15304611500005 35.33588199900004)
0,POINT (40.15105090900005 35.34025088900006)
0,POINT (40.15096403600006 35.33961756100007)
1,POINT (40.15152336700004 35.33904742700003)
0,POINT (40.15067651800007 35.33903974500004)
0,POINT (40.15091679400007 35.33934188400008)
1,POINT (40.15269637700004 35.33644649800004)
0,POINT (40.15149866600007 35.33809579300004)
0,POINT (40.14972398800006 35.33803910400007)
0,POINT (40.15123633600007 35.33329199400004)
0,POINT (40.14959370300005 35.33506487000005)
0,POINT (40.14901952500003 35.33534643800004)
1,POINT (40.14877235400007 35.33454484900005)
1,POINT (40.15070586500008 35.33276671200008)
0,POINT (40.14782499000006 35.33471081500005)
1,POINT (40.14872142200005 35.33412953500005)
0,POINT (40.14729021200003 35.33442670600004)
0,POINT (40.15078104600008 35.33118639500003)
0,POINT (40.15023231500004 35.33151457200006)
0,POINT (40.15004389200004 35.33165437400004)
0,POINT (40.14940426700008 35.33192535900002)
0,POINT (40.14917022800006 35.33208631100007)
1,POINT (40.14711215800003 35.33327673200006)
0,POINT (40.14655749900004 35.33336592600006)
0,POINT (40.14976466500008 35.33079559800007)
1,POINT (40.14999302800004 35.33123755500003)
0,POINT (40.14793103700003 35.33194505300003)
1,POINT (40.14574583800004 35.33258985700007)
1,POINT (40.14597215600003 35.33285286900008)
1,POINT (40.14749753000007 35.33018619500007)
0,POINT (40.14823396300005 35.33035847700006)
1,POINT (40.14781048400005 35.33092829200007)
1,POINT (40.14643667000007 35.33177203900004)
0,POINT (40.14608392200006 35.33240796900003)
0,POINT (40.14949042200004 35.32965057300004)
1,POINT (40.14697359700006 35.33043636600007)
0,POINT (40.14712796400005 35.33039506300003)
1,POINT (40.14676662400007 35.33099959200007)
0,POINT (40.14698310300003 35.33128718400008)
1,POINT (40.14523584000005 35.33144501900006)
1,POINT (40.14757780800005 35.33066185300004)
0,POINT (40.14710844400003 35.33058743700008)
0,POINT (40.14578559400007 35.33078894400006)
1,POINT (40.14918510300004 35.32856173700003)
1,POINT (40.14730357900004 35.32936973700004)
0,POINT (40.14752075300004 35.32928183300004)
0,POINT (40.14608281400007 35.33012887800004)
0,POINT (40.14746595100007 35.32855860000006)
0,POINT (40.14698207200007 35.32818438100003)
0,POINT (40.14542644300008 35.32920792500005)
1,POINT (40.14524760900008 35.32931599600005)
1,POINT (40.14465261100003 35.32954070900007)
0,POINT (40.14477758000004 35.32929347500004)
1,POINT (40.14792751400006 35.32722589600007)
0,POINT (40.14761748300003 35.32702985500003)
1,POINT (40.14473302900007 35.32851603400007)
0,POINT (40.14467944900008 35.32886574300005)
0,POINT (40.14542857600003 35.32761074400003)
1,POINT (40.14408724200007 35.32752963500008)
0,POINT (40.14356129700008 35.32808258300003)
0,POINT (40.14500766700007 35.32545424400007)
1,POINT (40.14373793600004 35.32669994000003)
0,POINT (40.14293104500007 35.32709750700008)
0,POINT (40.14355317500008 35.32656902800005)
1,POINT (40.14251742900007 35.32704202500003)
0,POINT (40.14275373400005 35.32507192500003)
0,POINT (40.14248366300006 35.32525171500004)
0,POINT (40.14556024500007 35.32288432800004)
0,POINT (40.14416309800004 35.32229021200004)
1,POINT (40.14372135400004 35.32377232300007)
1,POINT (40.14320872800005 35.32264600000008)
0,POINT (40.14314433700008 35.32259586800006)
0,POINT (40.14320612800003 35.32281832900003)
0,POINT (40.14381786000007 35.32390322700007)
0,POINT (40.14356466300006 35.32392171400005)
0,POINT (40.14427140600003 35.32345802900005)
0,POINT (40.14431469100003 35.32363322000003)
1,POINT (40.14208554400005 35.32329056900005)
1,POINT (40.14384950300007 35.32133524500006)
0,POINT (40.14356222000004 35.32177583100002)
0,POINT (40.14350276700003 35.32129819100004)
1,POINT (40.14267926800005 35.32255186200007)
0,POINT (40.14212427200005 35.32271113100006)
1,POINT (40.14406134700005 35.32169192000003)
1,POINT (40.14246076700005 35.32268472000004)
0,POINT (40.14065261100006 35.32361601900004)
0,POINT (40.14083705500008 35.32361107800006)
0,POINT (40.14185525200003 35.32226884000005)
1,POINT (40.14073034600005 35.32300485300004)
0,POINT (40.14186305500004 35.32364654200006)
1,POINT (40.14719943500006 35.31905812100007)
0,POINT (40.14738896500006 35.32019750500007)
0,POINT (40.14679098600004 35.32084141700005)
0,POINT (40.14693457700002 35.32080009500004)
0,POINT (40.14790084900005 35.32124907700006)
0,POINT (40.14710823900003 35.32102637000003)
0,POINT (40.14730942700004 35.32157426900005)
0,POINT (40.14592133500003 35.32242551100006)
1,POINT (40.15106147400007 35.32244049700006)
0,POINT (40.15127794900008 35.32237380000004)
0,POINT (40.15101419500007 35.32394634800005)
0,POINT (40.15195530100004 35.32446276900004)
0,POINT (40.15320343700006 35.32505500500002)
1,POINT (40.14942090800002 35.32831002400007)
1,POINT (40.15184817400007 35.32768876500006)
0,POINT (40.15422178100005 35.32702036400008)
0,POINT (40.15164940700004 35.32837767600006)
1,POINT (40.15022076300005 35.32860887700008)
1,POINT (40.15161721500004 35.32753862900006)
1,POINT (40.15064762700007 35.32765239300005)
1,POINT (40.15096995700003 35.32782610600003)
0,POINT (40.15080397400004 35.33078159800004)
1,POINT (40.15068901300003 35.33097847600004)
0,POINT (40.15491354700004 35.32770138100005)
1,POINT (40.15166753500006 35.33027865300005)
0,POINT (40.15184719200005 35.33016603600004)
0,POINT (40.15238834800004 35.33023055400002)
0,POINT (40.15430149800005 35.33003034200004)
0,POINT (40.15411291000004 35.33088636400004)
1,POINT (40.15224269600003 35.33089081000003)
1,POINT (40.15173789500005 35.33115850200005)
1,POINT (40.15144403400006 35.33159920400004)
0,POINT (40.15530073700006 35.33087128900007)
1,POINT (40.15394050400005 35.33169187600004)
0,POINT (40.15431418200006 35.33206067200007)
0,POINT (40.15444656900007 35.33202569000008)
0,POINT (40.15301706900004 35.33220647000007)
0,POINT (40.15339140100008 35.33264096200003)
0,POINT (40.15392295100003 35.33228677800003)
0,POINT (40.15409231800004 35.33219930800004)
0,POINT (40.15648377700006 35.33259998600005)
1,POINT (40.15291453300006 35.33427574500007)
1,POINT (40.15328723600004 35.33447254000004)
1,POINT (40.15568059700007 35.33571671300007)
1,POINT (40.15548108600007 35.33688438100006)
1,POINT (40.15843224800005 35.33594740600006)
1,POINT (40.15639682100004 35.33750941200003)
1,POINT (40.15626663600005 35.33869986600007)
1,POINT (40.16095047600004 35.32935716100008)
0,POINT (40.15952317200004 35.33075217700008)
0,POINT (40.15814659800003 35.32981281400004)
1,POINT (40.15811347900006 35.32947180600007)
0,POINT (40.15780560000007 35.32947868600007)
0,POINT (40.15650457100003 35.32914215600005)
0,POINT (40.15537028600005 35.32851413300006)
0,POINT (40.15497840100005 35.32867454200004)
0,POINT (40.15589293600004 35.32802228100007)
0,POINT (40.15610288500005 35.32819958400006)
0,POINT (40.15631070400008 35.32645748200008)
0,POINT (40.15520069500008 35.32746693000007)
0,POINT (40.15599047900002 35.32638581200007)
1,POINT (40.15473435600006 35.32596246200006)
0,POINT (40.15486806600006 35.32591196400006)
1,POINT (40.15551746700004 35.32563471100008)
0,POINT (40.15368991600008 35.32483759400003)
1,POINT (40.15442969000003 35.32545138400008)
1,POINT (40.15646008100003 35.32127768100003)
1,POINT (40.15555812300005 35.32159155400007)
0,POINT (40.15397814100004 35.32113185800006)
0,POINT (40.15590493100007 35.31117318700007)
0,POINT (40.15681202500008 35.32101569000002)
0,POINT (40.15747412100006 35.32149573500004)
1,POINT (40.15767912100006 35.32164501300008)
0,POINT (40.15780034800008 35.32143827800007)
1,POINT (40.15759734300008 35.32217381700008)
0,POINT (40.15850932500007 35.32423131800005)
0,POINT (40.16264513400006 35.31472797800006)
0,POINT (40.16128207900005 35.31459348300007)
1,POINT (40.15970571700007 35.31056646600007)
0,POINT (40.15871389100005 35.31056983600007)
0,POINT (40.15839113200008 35.31057119100007)
0,POINT (40.15864156200007 35.31004101700006)
1,POINT (40.15736164000003 35.30970047600005)
0,POINT (40.16493712000005 35.30584043800008)
0,POINT (40.16361702700004 35.30950178500007)
0,POINT (40.16360201100008 35.31276270000006)
1,POINT (40.16730663400006 35.30769786600007)
0,POINT (40.16957159300006 35.30563510300004)
0,POINT (40.17268346100008 35.30250239500003)
1,POINT (40.17834308900007 35.30272365500008)
0,POINT (40.17702402000003 35.30257861400003)
1,POINT (40.17696803800004 35.30270446600008)
0,POINT (40.17538244300005 35.30241296900004)
0,POINT (40.17541121600004 35.30208199100008)
1,POINT (40.17420127900004 35.30110276800008)
0,POINT (40.16899921600003 35.30200100900004)
0,POINT (40.17430722500006 35.30224344500004)
0,POINT (40.17267557700006 35.30587470300003)
0,POINT (40.16850429700003 35.31103043500008)
1,POINT (40.16803657600008 35.30867542800007)
0,POINT (40.16882801700007 35.30451287000005)
